Datetime,AAPL,AMZN,BAC,GOOGL,HD,INTC,JNJ,JPM,KO,MA,MRK,MSFT,NVDA,PEP,PFE,PG,T,V,WMT,XOM
2024-01-04 15:30:00+00:00,182.125,146.79989624023438,34.255001068115234,138.69000244140625,341.0899963378906,47.025001525878906,161.25,173.0500030517578,60.220001220703125,422.8500061035156,117.57499694824219,372.1070861816406,48.305660247802734,173.17999267578125,29.204999923706055,148.95590209960938,17.235000610351562,260.7900085449219,52.866668701171875,102.9000015258789
2024-01-04 16:30:00+00:00,182.13999938964844,146.1385040283203,34.064998626708984,138.0850067138672,340.25,46.86989974975586,161.44000244140625,172.69000244140625,60.060001373291016,422.07000732421875,117.18499755859375,370.9750061035156,48.26900100708008,172.3000030517578,29.09000015258789,148.75999450683594,17.214399337768555,259.9800109863281,52.91999816894531,102.84500122070312
2024-01-04 17:30:00+00:00,182.9149932861328,145.61500549316406,33.98500061035156,137.6300048828125,339.94000244140625,46.81999969482422,161.1999969482422,172.39990234375,59.970001220703125,421.94000244140625,117.43000030517578,370.6000061035156,48.279998779296875,172.14210510253906,29.15839958190918,148.72000122070312,17.19499969482422,259.7900085449219,52.845001220703125,102.88130187988281
2024-01-04 18:30:00+00:00,182.5,145.25,33.959999084472656,136.8800048828125,339.32501220703125,46.79499816894531,161.00999450683594,172.1300048828125,59.95429992675781,422.2799987792969,117.16500091552734,370.0849914550781,48.14400100708008,172.1199951171875,29.065000534057617,148.97000122070312,17.2549991607666,259.739990234375,52.7400016784668,102.45999908447266
2024-01-04 19:30:00+00:00,181.94009399414062,145.39500427246094,33.8849983215332,136.99000549316406,339.206298828125,46.97999954223633,160.75999450683594,171.73500061035156,59.935001373291016,420.8710021972656,117.33000183105469,368.32000732421875,48.19586944580078,171.86500549316406,29.197099685668945,149.06100463867188,17.25,259.4800109863281,52.61333084106445,102.24500274658203
2024-01-04 20:30:00+00:00,181.9199981689453,144.57000732421875,33.810001373291016,136.38999938964844,338.7300109863281,46.849998474121094,160.63499450683594,171.44000244140625,59.77000045776367,419.20001220703125,117.02999877929688,367.95001220703125,47.99399948120117,171.47000122070312,29.100000381469727,148.6699981689453,17.149999618530273,259.6499938964844,52.59333419799805,102.33999633789062
2024-01-05 14:30:00+00:00,182.07000732421875,146.297607421875,34.540000915527344,136.5399932861328,342.7449951171875,47.69499969482422,160.66000366210938,172.6300048828125,59.8849983215332,420.510009765625,116.95999908447266,371.3992919921875,48.95199966430664,170.5500030517578,29.217500686645508,148.1699981689453,17.3799991607666,260.760009765625,52.26333236694336,103.01000213623047
2024-01-05 15:30:00+00:00,182.0876007080078,145.6699981689453,34.53499984741211,135.9149932861328,342.29998779296875,47.359100341796875,160.875,173.02999877929688,59.65999984741211,419.8900146484375,117.30500030517578,370.7699890136719,49.38750076293945,169.61000061035156,29.37310028076172,147.86000061035156,17.450000762939453,260.05999755859375,52.27333450317383,103.05500030517578
2024-01-05 16:30:00+00:00,181.36500549316406,145.11000061035156,34.46500015258789,135.58999633789062,341.4599914550781,46.964298248291016,160.3800048828125,172.14500427246094,59.20500183105469,418.0799865722656,116.83080291748047,368.9200134277344,49.04125213623047,168.28500366210938,29.260000228881836,146.8800048828125,17.405000686645508,259.2799987792969,51.953369140625,102.38500213623047
2024-01-05 17:30:00+00:00,181.74000549316406,145.45730590820312,34.435001373291016,135.8800048828125,342.07000732421875,47.0984001159668,160.4199981689453,172.42999267578125,59.22999954223633,418.0799865722656,116.93499755859375,369.0,49.15599822998047,167.97999572753906,29.264999389648438,146.85000610351562,17.435100555419922,259.6700134277344,51.97666549682617,102.46499633789062
2024-01-05 18:30:00+00:00,181.1199951171875,145.5850067138672,34.51499938964844,135.74000549316406,342.8599853515625,46.94499969482422,160.72999572753906,172.52000427246094,59.43000030517578,418.260009765625,116.94000244140625,368.3800048828125,49.209938049316406,168.60000610351562,29.274999618530273,147.07000732421875,17.469999313354492,259.489990234375,52.086666107177734,102.54000091552734
2024-01-05 19:30:00+00:00,180.27999877929688,145.0399932861328,34.34989929199219,135.30999755859375,342.6499938964844,46.7400016784668,160.97000122070312,172.22000122070312,59.474998474121094,417.8299865722656,116.94999694824219,367.0,48.868499755859375,168.52999877929688,29.34000015258789,146.9600067138672,17.43950080871582,259.07000732421875,52.073333740234375,102.3550033569336
2024-01-05 20:30:00+00:00,181.1699981689453,145.25999450683594,34.435001373291016,135.72999572753906,342.94000244140625,46.869998931884766,161.08999633789062,172.27000427246094,59.65999984741211,419.2699890136719,117.19000244140625,367.7200012207031,49.09000015258789,168.92999267578125,29.459999084472656,147.41000366210938,17.46500015258789,259.6000061035156,52.23666763305664,102.5999984741211
2024-01-08 14:30:00+00:00,183.80999755859375,147.74000549316406,33.810001373291016,136.8800048828125,345.5918884277344,48.32500076293945,160.1199951171875,169.95799255371094,59.525001525878906,418.010009765625,117.0,370.1055908203125,51.32600021362305,167.85000610351562,29.354999542236328,147.6999969482422,17.304500579833984,260.8299865722656,52.52000045776367,99.05999755859375
2024-01-08 15:30:00+00:00,183.2449951171875,147.3800048828125,33.89500045776367,137.38999938964844,345.75,48.25,160.33999633789062,170.1999969482422,59.72999954223633,417.18499755859375,116.66000366210938,370.1400146484375,51.28200149536133,168.42999267578125,29.47330093383789,147.92999267578125,17.395000457763672,260.4200134277344,52.529998779296875,99.94999694824219
